STATE,PVH,PERNOTMVIT ,PERMVIT,PERSONS,DAY,MONTH,DAYofWEEK,MINUTE,NHS,RURorURB ,FUNCSYS,ROADOWNER,ROUTE,SPJUR,HARMEV,MANCOLL,RELJCT1,RELJCT2,TYPINT,WRKZONE,RELROAD,LGTCOND,WEATHER1,WEATHER2,WEATHER,SCHBUS,CF1,CF2,CF3,FATALS,Drunk Driver Involved,HOUR
46,0,0,8,8,5,10,6,25,0,2,4,4,6,0,12,6,0,2,2,0,1,1,2,10,2,0,0,0,0,1,0,12
46,0,0,1,1,14,11,4,13,1,1,3,1,2,0,31,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,23
46,0,0,3,3,14,11,4,15,1,1,3,1,3,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,23
46,0,0,5,5,17,11,7,15,1,1,1,1,1,0,52,0,1,19,1,0,4,1,1,0,1,0,0,0,0,1,0,9
46,0,0,1,1,18,11,1,30,1,1,3,1,2,0,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,18
46,0,0,1,1,25,11,1,29,0,1,5,2,4,0,35,0,0,1,1,0,4,4,1,0,1,0,0,0,0,1,1,7
46,0,0,1,1,28,11,4,16,1,1,1,1,1,0,24,0,1,19,1,0,3,1,98,0,98,0,0,0,0,1,0,13
46,0,0,1,1,14,11,4,25,0,1,7,4,6,0,34,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,16
46,0,0,1,1,30,11,6,14,1,1,1,1,1,0,30,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,16
46,0,0,3,3,2,12,1,11,1,1,3,1,2,0,12,6,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,14
46,0,0,1,1,3,12,2,0,0,1,4,1,3,0,1,0,0,3,4,0,4,2,4,0,4,0,0,0,0,1,0,1
46,0,0,3,3,11,12,3,35,1,1,1,1,1,0,1,0,0,1,1,0,3,2,10,0,10,0,0,0,0,2,0,22
46,0,0,1,1,12,12,4,30,0,1,7,2,4,0,42,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,0,15
46,0,0,2,2,17,12,2,25,1,1,3,1,2,0,12,8,0,1,1,0,1,5,1,0,1,0,0,0,0,1,1,17
46,0,0,1,1,18,12,3,42,0,1,7,3,4,0,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,7
46,0,0,1,1,15,12,7,50,1,1,3,1,3,0,31,0,1,5,1,0,4,1,1,0,1,0,0,0,0,1,0,11
46,0,1,1,1,23,12,1,16,0,2,4,4,6,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,22
46,0,0,1,1,24,12,2,50,0,1,5,2,4,0,32,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,2
46,0,1,1,1,1,12,7,50,1,1,3,1,2,3,8,0,0,1,1,0,1,3,2,0,2,0,0,0,0,1,0,2
46,0,1,3,3,22,11,5,13,0,1,5,62,4,3,8,0,0,1,1,0,1,2,1,0,1,0,0,0,0,2,0,17
46,0,0,1,1,16,12,1,6,1,1,3,1,3,3,1,0,0,1,1,0,4,2,10,0,10,0,0,0,0,1,0,2
47,0,0,2,2,1,1,2,30,1,1,1,1,1,0,12,1,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,5
47,0,0,1,1,1,1,2,7,0,2,4,1,3,0,1,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,1,2
47,0,0,3,3,2,1,3,57,1,1,3,1,2,0,12,1,0,8,1,0,1,1,1,0,1,0,0,0,0,1,0,16
47,0,0,3,3,4,1,5,2,0,1,5,1,3,0,12,6,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,16
47,0,0,1,1,1,1,2,30,0,1,5,1,3,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,3
47,0,0,2,2,1,1,2,22,0,2,5,1,3,0,12,2,0,3,3,4,1,1,1,0,1,0,0,0,0,1,0,14
47,0,1,1,1,3,1,4,18,1,2,3,1,2,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,19
47,0,0,1,1,3,1,4,18,0,1,5,1,3,0,38,0,0,1,1,0,4,5,10,0,10,0,0,0,0,1,0,17
47,0,0,1,1,5,1,6,29,1,2,1,1,1,0,24,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,0,13
47,0,0,4,4,6,1,7,54,1,2,1,1,1,0,12,1,0,1,1,0,1,1,1,0,1,0,19,27,0,2,0,9
47,0,0,3,3,6,1,7,47,1,1,1,1,1,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,2,1,5
47,0,0,5,5,4,1,5,52,1,1,1,1,1,0,35,0,0,1,1,0,3,1,1,0,1,0,0,0,0,1,0,14
47,0,0,1,1,4,1,5,55,0,2,6,2,4,0,35,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,21
47,0,0,1,1,6,1,7,21,0,1,5,1,3,0,17,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,12
47,0,0,2,2,7,1,1,2,0,1,5,1,3,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,4
47,0,0,1,1,8,1,2,4,0,2,4,1,2,0,34,0,0,1,1,0,4,1,8,0,8,0,0,0,0,1,0,10
47,0,0,4,4,8,1,2,53,0,1,4,1,3,0,12,2,0,8,1,0,1,1,10,0,10,0,0,0,0,1,0,14
47,0,0,1,1,13,1,7,10,0,1,5,1,3,0,12,1,0,1,1,0,1,2,1,0,1,0,23,0,0,1,0,19
47,0,0,5,5,26,1,6,45,1,2,3,1,2,0,30,0,0,1,1,0,4,1,1,0,1,0,14,0,0,2,0,16
47,0,0,1,1,29,1,2,25,0,1,4,1,3,0,52,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,18
47,0,0,1,1,2,2,6,40,1,2,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,11
47,0,0,4,4,31,1,4,31,1,2,1,1,1,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,23
47,0,0,7,7,6,2,3,53,1,2,1,1,1,0,12,7,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,16
47,0,0,2,2,13,1,7,40,1,1,3,1,2,0,35,0,0,1,1,0,4,1,4,0,4,0,0,0,0,1,0,7
47,0,0,2,2,15,2,5,0,0,1,6,2,4,0,12,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,18
47,0,0,6,6,12,2,2,30,1,2,1,1,1,0,52,0,0,1,1,0,3,2,2,0,2,0,0,0,0,1,0,6
47,0,0,1,1,10,1,4,0,0,1,6,2,4,0,42,0,0,1,1,0,4,5,1,0,1,0,0,0,0,1,1,17
47,0,0,2,2,2,1,3,9,0,2,4,4,6,0,12,1,0,3,2,0,1,1,1,0,1,0,0,0,0,1,0,15
47,0,0,4,4,11,1,5,36,0,2,4,4,6,0,12,6,0,1,1,0,1,3,2,0,2,0,0,0,0,1,0,17
47,0,0,1,1,7,1,1,17,1,1,1,1,1,0,1,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,0,14
47,0,0,3,3,10,1,4,25,0,2,4,4,6,0,12,6,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,9
47,0,0,3,3,12,1,6,30,0,1,4,1,3,0,12,6,0,1,1,0,1,5,10,0,10,0,0,0,0,1,0,16
47,0,1,1,1,13,1,7,42,1,2,1,1,1,0,8,0,1,18,1,0,1,2,1,0,1,0,0,0,0,1,0,18
47,0,0,1,1,14,1,1,32,0,1,7,2,4,0,32,0,0,1,1,0,4,5,4,0,4,0,0,0,0,1,0,16
47,0,1,1,1,10,1,4,50,1,2,3,1,2,0,8,0,0,3,2,0,1,3,10,0,10,0,0,0,0,1,0,18
47,0,0,2,2,18,1,5,24,0,1,7,2,4,0,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,18
47,0,0,1,1,20,1,7,12,1,1,1,1,1,0,24,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,12
47,0,0,1,1,21,1,1,55,1,2,1,1,1,0,25,0,0,1,1,0,3,1,1,0,1,0,0,0,0,1,0,10
47,0,0,1,1,22,1,2,99,0,1,6,2,4,0,1,0,0,1,1,0,4,9,1,0,1,0,0,0,0,1,0,99
47,0,0,2,2,21,1,1,33,1,2,1,1,1,0,12,2,0,1,1,1,1,2,1,0,1,0,0,0,0,1,1,4
47,0,0,1,1,22,1,2,40,0,2,5,4,6,0,30,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,14
47,0,0,2,2,5,1,6,31,1,2,3,1,2,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,1,17
47,0,0,2,2,30,1,3,15,0,1,6,2,4,0,38,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,8
47,0,0,4,4,25,1,5,25,0,2,4,1,3,0,12,1,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,7
47,0,0,1,1,29,1,2,13,0,2,4,1,2,0,24,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,15
47,0,0,2,2,2,2,6,30,0,1,6,2,4,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,12
47,0,1,1,1,2,2,6,40,0,1,5,2,4,0,8,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,18
47,0,1,1,1,9,1,3,5,0,2,5,4,6,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,21
47,0,0,6,6,5,1,6,49,0,2,4,1,3,0,12,6,0,1,1,0,1,2,1,0,1,0,0,0,0,3,0,18
47,0,0,3,3,13,1,7,50,0,2,7,2,4,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,23
47,0,1,1,1,12,1,6,53,1,2,3,1,2,0,8,0,0,1,1,0,1,3,2,0,2,0,0,0,0,1,0,18
47,0,0,1,1,16,1,3,45,1,2,3,1,3,0,30,0,0,1,1,0,4,3,4,0,4,0,0,0,0,1,0,21
47,0,1,2,2,18,1,5,20,0,2,4,4,6,0,8,0,0,1,1,0,2,1,4,0,4,0,0,0,0,1,0,11
47,0,1,1,1,19,1,6,50,1,2,3,1,2,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,20
47,0,0,10,10,7,1,1,35,0,2,4,2,4,0,12,1,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,2
47,0,0,4,4,18,1,5,32,1,2,3,1,3,0,12,1,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,18
47,0,0,4,4,10,1,4,10,0,1,4,1,2,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,8
47,0,0,2,2,24,1,4,27,0,2,5,4,6,0,30,0,0,3,2,0,4,3,1,0,1,0,0,0,0,1,0,22
47,0,0,1,1,25,1,5,25,0,1,6,2,4,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,20
47,0,1,2,2,18,1,5,12,1,2,3,1,2,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,18
47,0,1,1,1,26,1,6,55,1,1,3,1,2,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,17
47,0,0,3,3,26,1,6,46,1,2,1,1,1,0,25,0,0,1,1,0,3,1,1,0,1,0,0,0,0,1,1,16
47,0,0,3,3,5,1,6,33,0,2,7,4,6,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,15
47,0,1,1,1,25,1,5,25,1,2,3,1,2,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,1,21
47,0,0,1,1,4,2,1,30,0,1,5,1,3,0,32,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,0,13
47,0,0,1,1,4,2,1,45,0,1,6,2,4,0,35,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,15
47,0,0,1,1,8,2,5,7,0,2,5,4,6,0,38,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,17
47,0,0,2,2,31,1,4,19,0,1,6,2,4,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,22
47,0,1,1,1,3,2,7,10,0,1,4,1,2,0,8,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,19
47,0,0,1,1,8,2,5,56,1,2,1,1,1,0,52,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,16
47,0,0,3,3,8,2,5,14,1,2,3,4,6,0,12,6,0,8,1,0,1,3,1,0,1,0,0,0,0,1,0,23
47,0,0,1,1,9,2,6,0,0,1,5,1,3,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,15
47,0,0,2,2,10,2,7,23,0,1,5,2,4,0,12,6,0,1,1,0,1,1,2,0,2,0,0,0,0,1,0,13
47,0,0,1,1,11,2,1,25,0,1,5,2,4,0,42,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,0,7
47,0,0,4,4,25,1,5,58,1,2,3,4,6,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,13
47,0,0,5,5,12,2,2,32,0,1,4,1,3,0,12,2,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,12
47,0,0,4,4,13,2,3,45,0,2,4,4,6,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,3,0,7
47,0,0,2,2,21,2,4,50,1,2,3,1,3,0,12,6,0,8,1,0,1,3,2,0,2,0,0,0,0,1,0,20
47,0,0,5,5,17,2,7,30,0,2,4,1,3,0,12,8,0,1,1,0,1,1,2,0,2,0,0,0,0,1,0,10
47,0,0,1,1,23,2,6,36,1,2,1,1,1,0,57,0,0,1,1,0,3,1,1,0,1,0,0,0,0,1,0,7
47,0,0,1,1,23,2,6,43,0,2,5,1,3,0,1,0,0,1,1,0,3,1,1,0,1,0,0,0,0,1,0,14
47,0,0,2,2,23,2,6,18,1,2,3,1,3,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,15
47,0,0,2,2,26,2,2,31,0,1,5,2,4,0,12,6,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,13
47,0,0,5,5,12,2,2,0,0,2,5,1,3,0,34,0,0,1,1,0,4,4,1,0,1,0,0,0,0,1,1,6
47,0,0,1,1,14,2,4,49,1,1,1,1,1,0,42,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,1,16
47,0,0,3,3,15,2,5,1,0,1,6,2,4,0,32,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,12
47,0,0,1,1,17,2,7,49,1,2,1,1,1,0,41,0,0,1,1,0,3,1,10,0,10,0,0,0,0,1,0,13
47,0,0,1,1,18,2,1,25,0,2,5,2,4,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,5
47,0,0,1,1,18,2,1,21,0,2,7,4,6,0,32,0,0,1,1,0,4,3,10,0,10,0,0,0,0,1,1,22
47,0,0,1,1,18,2,1,1,0,2,4,4,6,0,33,0,0,1,1,0,3,3,1,0,1,0,0,0,0,1,0,23
47,0,0,2,2,19,2,2,54,0,2,5,4,6,0,12,6,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,14
47,0,1,1,1,19,2,2,48,1,1,3,1,2,0,8,0,0,1,1,0,1,3,10,0,10,0,0,0,0,1,0,18
47,0,0,1,1,22,2,5,30,0,1,7,2,4,0,23,0,0,1,1,0,4,2,5,0,5,0,0,0,0,1,0,19
47,0,0,1,1,20,2,3,58,0,2,4,2,4,0,30,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,0,23
47,0,0,2,2,23,2,6,40,1,1,1,1,1,0,12,6,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,9
47,0,0,2,2,26,2,2,0,0,2,4,4,6,0,5,0,0,1,1,1,1,1,1,0,1,0,3,0,0,1,0,15
47,0,0,5,5,14,2,4,27,1,2,3,1,2,0,12,6,0,2,3,0,1,3,2,0,2,0,0,0,0,1,0,2
47,1,0,3,3,16,2,6,37,0,2,7,2,4,0,34,0,0,1,1,0,4,2,1,0,1,0,99,99,99,1,0,20
47,0,1,3,3,24,2,7,99,1,2,1,1,1,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,99
47,0,0,1,1,17,2,7,5,0,2,4,4,6,0,33,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,0,9
47,0,0,1,1,19,2,2,15,1,2,1,1,1,0,25,0,0,1,1,0,3,3,1,0,1,0,0,0,0,1,1,2
47,0,1,3,3,25,2,1,49,0,1,6,2,4,0,8,0,0,1,1,0,1,2,10,0,10,0,0,0,0,1,0,18
47,0,0,1,1,3,3,7,44,0,2,4,1,3,0,33,0,0,1,1,0,4,3,10,0,10,0,0,0,0,1,1,21
47,0,0,3,3,5,3,2,15,0,1,4,1,3,0,12,2,0,1,1,0,1,2,2,0,2,0,0,0,0,1,0,5
47,0,0,1,1,1,3,5,99,0,1,4,1,2,0,42,0,0,1,1,0,5,9,2,0,2,0,0,0,0,1,0,99
47,0,0,2,2,17,2,7,49,0,1,7,21,8,0,35,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,0,13
47,0,0,5,5,21,1,1,12,1,2,3,1,2,0,1,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,0,4
47,0,0,2,2,31,1,4,41,0,1,5,1,3,0,12,7,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,16
47,0,0,3,3,1,3,5,99,0,1,7,2,4,0,42,0,0,1,1,0,4,2,2,0,2,0,0,0,0,1,0,99
47,0,0,2,2,25,2,1,5,1,1,3,1,2,0,1,0,0,1,1,0,5,1,1,0,1,0,0,0,0,1,0,14
47,0,0,3,3,28,2,4,38,0,1,4,1,3,0,12,2,0,1,1,0,1,1,2,0,2,0,0,0,0,1,0,12
47,0,0,2,2,20,2,3,8,1,2,3,1,3,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,17
47,0,0,3,3,22,2,5,39,1,2,3,1,2,0,12,2,0,1,1,0,1,3,1,0,1,0,0,0,0,1,1,6
47,0,0,1,1,3,3,7,2,0,1,6,2,4,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,0
47,0,0,1,1,5,3,2,5,1,1,3,1,3,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,3
47,0,0,2,2,9,3,6,25,0,1,4,1,3,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,6
47,0,0,3,3,10,3,7,19,1,2,3,1,2,0,12,6,0,2,2,0,1,3,10,0,10,0,0,0,0,1,1,3
47,0,0,2,2,25,2,1,50,0,2,7,4,6,0,33,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,1,19
47,0,0,3,3,1,3,5,14,1,1,1,1,1,0,12,6,0,1,1,0,1,2,2,0,2,0,0,0,0,2,0,2
47,0,0,2,2,7,3,4,51,1,1,3,1,2,0,12,6,0,2,2,0,1,1,10,0,10,0,0,0,0,1,0,14
47,0,0,1,1,8,3,5,0,1,1,1,1,1,0,52,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,5
47,0,0,1,1,10,3,7,54,0,1,7,2,4,0,35,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,1,14
47,0,0,2,2,2,3,6,28,1,2,3,1,2,0,12,1,0,2,2,0,1,4,1,0,1,0,0,0,0,1,0,6
47,0,0,2,2,12,3,2,5,0,2,6,2,4,0,30,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,0,12
47,0,0,1,1,14,3,4,10,0,1,7,2,4,0,53,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,15
47,0,0,4,4,10,3,7,59,0,2,5,4,6,0,12,2,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,23
47,0,0,1,1,7,3,4,99,0,2,5,2,4,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,99
47,0,0,3,3,3,3,7,31,1,2,3,1,3,0,34,0,0,3,2,0,10,1,1,0,1,0,0,0,0,1,0,11
47,0,0,1,1,12,3,2,56,0,2,4,1,3,0,42,0,0,1,1,0,4,3,1,0,1,0,20,0,0,1,0,0
47,0,2,1,1,14,2,4,35,0,2,4,4,4,0,8,0,0,2,2,0,1,1,2,0,2,0,0,0,0,1,0,15
47,0,0,1,1,16,3,6,55,1,2,2,1,3,0,57,0,0,1,1,0,3,2,1,0,1,0,0,0,0,1,0,4
47,0,0,1,1,18,3,1,11,0,2,7,2,4,0,38,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,12
47,0,0,2,2,4,3,1,54,0,2,7,4,6,0,12,7,0,1,1,0,1,3,1,0,1,0,0,0,0,1,1,4
47,0,0,3,3,21,3,4,25,1,2,3,1,2,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,10
47,0,0,2,2,21,3,4,54,1,2,3,1,2,0,12,2,0,1,1,4,1,1,1,0,1,0,0,0,0,1,0,13
47,0,0,1,1,19,3,2,9,1,1,3,1,2,0,34,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,0,10
47,0,0,1,1,25,3,1,18,0,1,6,2,4,0,35,0,0,1,1,0,4,2,2,0,2,0,0,0,0,1,0,0
47,0,0,3,3,25,3,1,16,0,1,4,1,3,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,20
47,0,0,1,1,11,3,1,11,1,1,3,1,2,0,1,0,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,11
47,0,0,4,4,11,3,1,45,1,2,2,1,3,0,12,2,0,5,1,0,1,1,2,0,2,0,0,0,0,1,0,15
47,0,0,4,4,12,3,2,41,1,2,2,1,2,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,19
47,0,0,4,4,9,2,6,50,1,1,3,1,2,0,12,6,0,2,3,0,1,2,10,0,10,0,0,0,0,2,0,18
47,0,0,9,9,22,2,5,32,1,2,3,1,3,0,12,1,0,1,1,0,1,3,5,0,5,0,0,0,0,1,1,18
47,0,0,2,2,23,2,6,28,1,2,3,1,2,0,12,6,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,13
47,0,0,1,1,23,2,6,55,0,1,4,1,3,0,24,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,13
47,0,0,5,5,8,3,5,10,1,1,3,1,2,0,12,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,16
47,0,0,1,1,12,3,2,59,0,1,6,2,4,0,34,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,10
47,0,0,3,3,31,3,7,35,0,1,4,1,3,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,3,0,13
47,1,3,1,1,21,3,4,15,0,2,4,4,6,0,5,0,0,1,1,0,1,2,1,0,1,0,14,15,0,1,0,22
47,0,0,2,2,28,2,4,37,0,2,5,4,6,0,12,2,0,1,1,0,1,1,2,0,2,0,0,0,0,1,1,16
47,0,1,2,2,3,2,7,56,1,2,3,1,2,0,8,0,0,1,1,0,1,3,10,0,10,0,0,0,0,1,0,17
47,0,1,2,2,10,3,7,30,0,2,4,4,6,0,8,0,0,1,1,0,1,3,1,0,1,0,14,0,0,1,0,19
47,0,0,3,3,11,3,1,10,0,1,4,1,3,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,3,1,4
47,0,0,4,4,11,3,1,20,0,1,4,1,2,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,17
47,0,0,2,2,19,3,2,35,1,2,3,1,3,0,30,0,0,1,1,0,4,3,2,0,2,0,0,0,0,2,0,2
47,0,0,2,2,19,3,2,30,0,1,4,1,3,0,12,2,0,1,1,0,1,1,2,0,2,0,0,0,0,1,0,13
47,1,0,1,1,24,2,7,40,0,2,7,4,6,0,53,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,22
47,0,0,2,2,25,2,1,30,1,1,3,1,2,0,12,6,1,2,2,0,1,3,1,0,1,0,0,0,0,1,1,2
47,0,3,2,2,18,2,1,30,1,2,3,1,2,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,22
47,0,1,1,1,21,2,4,41,1,2,3,1,2,0,8,0,0,2,2,0,1,3,1,0,1,0,0,0,0,1,0,22
47,0,0,2,2,2,4,2,46,1,2,1,1,1,0,12,1,0,1,1,2,1,3,1,0,1,0,3,0,0,1,0,22
47,0,0,2,2,8,4,1,25,1,2,1,1,1,0,12,1,0,1,1,0,1,3,1,0,1,0,0,0,0,1,1,4
47,0,0,2,2,14,3,4,57,1,2,3,1,2,0,12,99,1,3,2,0,1,1,1,0,1,0,0,0,0,1,0,13
47,0,0,4,4,3,4,3,30,1,2,3,1,2,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,15
47,0,1,1,1,17,3,7,33,0,2,4,1,3,0,8,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,20
47,0,0,1,1,19,3,2,44,0,2,4,4,6,0,30,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,0,8
47,0,0,1,1,31,3,7,5,0,1,7,2,4,0,32,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,1,19
47,0,0,2,2,1,4,1,7,1,1,3,1,2,0,52,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,16
47,0,0,2,2,1,4,1,35,1,1,3,1,2,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,2,0,2
47,0,0,3,3,3,4,3,33,1,1,3,1,2,0,12,6,0,2,3,0,1,1,10,0,10,0,0,0,0,1,0,16
47,0,0,1,1,5,4,5,37,0,2,5,1,3,0,23,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,0,0
47,0,0,5,5,7,4,7,12,0,1,4,1,2,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,3,0,13
47,0,1,1,1,14,4,7,7,0,2,4,1,3,0,8,0,0,1,1,0,2,2,10,0,10,0,0,0,0,1,0,4
47,0,0,6,6,14,4,7,25,1,2,3,1,2,0,12,6,0,2,3,0,1,1,2,0,2,0,0,0,0,1,0,15
47,0,0,2,2,16,4,2,0,1,1,3,1,2,0,12,2,0,1,1,0,1,1,11,0,11,0,0,0,0,1,0,15
47,0,0,2,2,13,4,6,28,1,2,1,1,1,0,12,6,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,7
47,0,0,3,3,9,3,6,57,0,2,6,4,6,0,12,6,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,19
47,0,0,1,1,19,4,5,43,0,2,5,2,4,0,34,0,0,1,1,0,4,2,10,0,10,0,0,0,0,1,0,21
47,0,0,3,3,11,4,4,7,0,1,7,2,4,0,35,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,12
47,0,0,2,2,3,4,3,30,0,1,6,2,4,0,12,2,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,8
47,0,0,2,2,4,3,1,53,0,1,7,2,4,0,35,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,14
47,0,0,3,3,4,3,1,55,0,1,6,2,4,0,21,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,15
47,0,0,3,3,4,3,1,20,0,2,3,4,6,0,12,2,0,1,1,0,1,3,1,0,1,0,0,0,0,1,1,1
47,0,1,1,1,7,3,4,45,1,2,3,1,2,0,8,0,0,8,1,0,11,3,1,0,1,0,0,0,0,1,0,18
47,0,0,1,1,10,3,7,3,0,1,5,1,3,0,34,0,0,1,1,0,4,2,10,0,10,0,0,0,0,1,1,2
47,0,0,3,3,11,3,1,45,0,1,7,2,4,0,12,6,0,2,3,0,1,1,10,0,10,0,0,0,0,1,0,18
47,0,0,1,1,11,3,1,4,0,2,5,4,6,0,52,0,0,1,1,0,4,3,2,0,2,0,0,0,0,1,1,20
